Source,Destination
117680872003014443769,109789939743085010576
110171339580648239267,100731625547184858145
102271937385988687810,118418436905562612953
109699802280969182272,102181974024531060353
100043057758270223301,112363215496879145560
116059703588219590243,117908036374671367769
102255986016613110352,112063946124358686266
101682840338947184385,103839604733587411268
100327603635717936220,109145652162309851154
109201681846030076792,114326903094745477264
114987957963756854287,111677335179568356696
104896478495888175813,101261243957067319422
104064546334481015008,112799586715644830245
112658509879375652305,105620968080914847096
111293145978179424990,104560124403688998123
107161758471284783023,112696040957795558674
109330684746468207713,103875258484706784219
103399926392582289066,114831291174925522786
102038831382717835405,112408773440208776137
116909590449750618084,107590607834908463472
117109117655029143874,113455290791279442483
106930366760781442169,117630946657875928602
111121994667003605939,103839604733587411268
113859540036726448291,118207880179234484610
116334142134816078699,104482086818095930400
111293145978179424990,117388252776312694644
109318802055851257299,102547044539623029950
108322543021146059132,113609548050074203851
113384490254116477731,111514703680615678387
115296715063515200155,105146290850515029724
111121994667003605939,116539512926812481317
100075370731033242197,101799324245089780949
103145081878594422544,101346228744192401422
106493827472880328627,102443055443356357765
114364966738487776347,113180815516125966443
110258899475477198037,109140277806644720261
105668631124768022675,100956828577544924912
102204551868146455501,112188647432305746617
113217924531763968801,106914186897370535526
113686253941057080055,104102743248207705784
110593963566088558937,112614367259340988369
114387277236308334527,111527751772875860138
116229548584533052328,106930366760781442169
103861741370066605527,107457872022788991018
110446538727989465968,115080511474130363904
116737306836663798171,100901012624135972448
101962829696981365403,100854202666064752024
113003110209055466285,113202456305358222294
106493827472880328627,106318111152683661692
116374117927631468606,109051167482734565875
103721531088765428547,108736646334864181044
115516333681138986628,114765095157367281222
112579116320573535497,105551989431666449555
108802007785063759788,102341630040060852330
102974394189555668667,111127765976287525565
114857801937726299428,102965501513711820631
107988469357342173268,109412257237874861202
102547044539623029950,100763770877733610336
118053787345192709725,101373193613128995135
115221898088173734174,102600774742322762226
106612198252274444886,100447532306249738876
102547044539623029950,113872202125493185615
100487948960127602987,103721531088765428547
108346637271615594833,117310042965407401917
106844831006865531623,103911183408644149411
100447532306249738876,102915801446798382700
109813811254829685344,103103834116993607848
102038831382717835405,107988469357342173268
111983095812878629768,114951205049465295685
103721531088765428547,118053787345192709725
114126308045090257233,105539218412370809944
114650747666128230743,104376123433741873548
118189579474565903298,117630946657875928602
113130804065852101231,102216887206636463918
109306827362311084040,110276241285032138769
116200892915573902040,116965236050828694670
100973338013746275174,113609548050074203851
109145684557742553091,107234826207633309420
112696040957795558674,117630946657875928602
104687831543694050353,112374836634096795698
104687831543694050353,105366745723396342244
108094760132961329912,111499908439497508351
113006028898915385825,112710501221399450850
106467891941793155295,112218872649456413744
112658509879375652305,109371868348454784979
116499641291095397630,114969675270324680172
109306827362311084040,107861942561128674596
114287391248383368206,108945615972564140630
100073645661563176484,103486150650858067282
109486203725207616885,105593270217665985575
101733511248571240829,113567079117038816080
102766762874150493364,117840649766034848455
116499641291095397630,109504153335660824173
100555383096414009506,112696040957795558674
111435079858164240138,113111731715139693250
102854311912714900388,103338958356008910243
107236664740300085612,115324919838980591640
102522934609785480475,109443407918560334714
116229548584533052328,108322543021146059132
107323726887023845557,102600774742322762226
103090889232468301451,102467684150504816942
105706178492556563330,110260043240685719403
109596373340495798827,109019976856333185847
101052845941647002594,105237212888595777019
104679138423679974698,103053466327430879895
100327603635717936220,116445437433162945363
103861741370066605527,112844561713780016118
105668631124768022675,113201971663885139375
113127486243987630038,109438366464947946049
101692096009250888838,108219993075584340257
117361056103401565748,113475277239647026452
116766352265080910418,102904072906435195211
112658509879375652305,108859163880818889435
101701576124647463619,104560124403688998123
108008623488351650065,109895887909967698705
114503806689722509896,104111246635874032234
110347380425323822802,102889559256621132781
112555506420381923902,108271734388645113229
117680872003014443769,107111579950257773726
113261832667487932178,111910200485959385328
103399926392582289066,104822148447769571820
107101180435512134121,114850559479625069262
103861741370066605527,116909590449750618084
108462037665756760359,103721531088765428547
115324919838980591640,107833107845497630206
116663982997041117781,111164095920889813531
116799045993451756042,115478779964227301239
110865239138634754687,113384490254116477731
113398482203091489376,114153859732710523651
105741303026472281088,116113014152499702246
113340344488226387361,108855865811376080819
100447532306249738876,106551265799367505827
106027609527831583580,109220060006128553211
108322543021146059132,103912470393680459414
101157854606139706613,109342148209917802565
116059703588219590243,106534161494207401604
116394575739281318169,112063946124358686266
104602860284118862026,117421021456205115327
102522934609785480475,118015300804185508647
107404242080797040590,112671613807103204042
111716948575577959969,101952359289544868450
100075370731033242197,101682840338947184385
106507463771539639056,113117251731252114390
101261243957067319422,108082478497335384404
114126308045090257233,105366745723396342244
107111579950257773726,108453844271283334799
100305065349096811813,113475277239647026452
112799586715644830245,107861942561128674596
112960790583164686894,103029870795404358045
